Position(bp)  Rate(cM/Mb)     Map(cM)
149609	0	0
155815	0	3.7138768771582e-08
162190	0	7.17397601789717e-08
165391	0	8.8669209207055e-08
165632	0	9.05481317833163e-08
167510	0	1.00134238579588e-07
169141	0	1.09751550566802e-07
170824	0	1.20297502369064e-07
174769	0	2.76315817687509e-07
175522	0	3.07414727250805e-07
180959	0	3.33554537687345e-07
181089	0	3.34124367258661e-07
181348	0	3.36114188260568e-07
182550	0	5.07153175404872e-06
183917	0	7.46146347739327e-06
184775	0	8.28053676160462e-06
184903	0	8.38008709711056e-06
185616	0	9.02662073239438e-06
186221	0	9.58629893017095e-06
187187	0	1.04829440274441e-05
187344	0	1.04833836740731e-05
187649	0	1.07024933607443e-05
187837	0	1.07032718631685e-05
187876	0	1.07041231109025e-05
188878	0	1.13059293319018e-05
188937	0	1.13061088457615e-05
189113	0	1.13074303755757e-05
190248	0	1.18106319567390e-05
191736	0	1.22087025485498e-05
192106	0	1.22108888992167e-05
192664	0	1.22124768879917e-05
192695	0	1.2214064401424e-05
194090	0	1.23059225171878e-05
194920	0	1.23352709029836e-05
196357	0	1.23911413402981e-05
199199	0	1.26868771836894e-05
199964	0	1.26936936698179e-05
201054	0	1.26977127561006e-05
202452	0	1.27127505249267e-05
203249	0	1.27164136628982e-05
203397	0	1.27168399640553e-05
203878	0	1.27187935206797e-05
203909	0	1.27188229905430e-05
204072	0	1.27192008323629e-05
205610	0	1.27288944900034e-05
205800	0	1.27292870745903e-05
205947	0	1.27302752674861e-05
206015	0	1.27311163949164e-05
206313	0	1.28297894683626e-05
206528	0	1.28310902043960e-05
206599	0	1.28317723301292e-05
208822	0	1.36325888008387e-05
209117	0	1.36348966401835e-05
209462	0	1.36358547095610e-05
209980	0	2.44469317992193e-05
211765	0	7.90500774294712e-05
211941	0	8.44323574195097e-05
213426	0	8.4735664561544e-05
213782	0	8.47372835083195e-05
213983	0	8.4737971443635e-05
215423	0	8.50347238202268e-05
217201	0	8.55430187580658e-05
217334	0	8.55816616609366e-05
220549	0	8.64939138768309e-05
221146	0	8.70986969918504e-05
221515	0	8.72218845231194e-05
221828	0	8.73148991191607e-05
223039	0	8.74454086491642e-05
223418	0	8.74902627043442e-05
223584	0	8.75153276631004e-05
224664	0	8.78185756248032e-05
224755	0	8.78482158699996e-05
225044	0	8.80726308604548e-05
226015	0	8.80759720111477e-05
227053	0	8.81591611321889e-05
227205	0	8.81733362125465e-05
227920	0	9.06930936296498e-05
228345	0	9.06939103644108e-05
228918	0	9.06970002811708e-05
229169	0	9.069830774315e-05
229191	0	9.06983736793716e-05
229752	0	9.07552861590567e-05
230007	0	9.07813039348045e-05
230973	0	9.08108183598196e-05
231934	0	9.12565543160895e-05
232716	0	9.15913026832876e-05
234871	0	9.22441498308454e-05
236731	0	9.24791177486559e-05
237215	0	9.24942914553249e-05
240484	0	9.27963875108661e-05
242049	0	9.2981388803579e-05
245466	0	9.3957050917631e-05
246178	0	9.4082872005836e-05
247899	0	9.41898724556407e-05
250619	0	9.46642806247557e-05
252772	0	9.50434023913461e-05
253272	0	9.51228636947652e-05
253861	0	9.52193790477368e-05
254283	0	9.52229406174495e-05
254424	0	9.52252419562688e-05
256281	0	9.53700025920481e-05
274847	0	9.84233776168753e-05
284613	0	9.99355143090874e-05
298700	0	0.000101916275416342
301536	0	0.000102295235169831
311938	0	0.000103987419284754
322474	0	0.000106226438078195
340036	0	0.000109909664942626
363858	0	0.000114813191669239
380328	0	0.000118048597665608
380341	0	0.000118049420480685
381217	0	0.000118079805672896
383546	0	0.000118752867618725
385687	0	0.000119118185990102
387659	0	0.000119437323582305
389319	0	0.000119885350930077
389630	0	0.000119939861349347
390105	0	0.000120013784284948
394293	0	0.000120988157330838
395634	0	0.000121085437462425
396321	0	0.000121142597059413
397290	0	0.000121302585099852
397937	0	0.000121532696292236
398242	0	0.000121618972083940
398775	0	0.000121769984698014
402087	0	0.000122486421785774
403799	0	0.000122862353063413
404632	0	0.000124046099466323
405873	0	0.000125849137102947
405900	0	0.000125849137363564
408012	0	0.000127461982196813
408079	0	0.000127462039389333
408246	0	0.000127463116247605
409119	0	0.000127862328666102
410493	0	0.000129159039988514
411064	0	0.000129765139687806
411554	0	0.000130126501226132
411954	0	0.000130461828344263
412741	0	0.000130914264556410
415406	0	0.000133415095315530
417727	0	0.000136535135440190
422408	0	0.000143403208674786
424784	0	0.000148445479584387
425573	0	0.000150263476140716
427152	0	0.000153815766445838
428722	0	0.000155565538643776
428983	0	0.000155608556632504
429457	0	0.000155668820496826
431891	0	0.000156183633148669
432573	0	0.000156342704507771
433962	0	0.000156652407234223
434348	0	0.000156736201750341
434364	0	0.000156739340195991
434915	0	0.000156854157332874
439985	0	0.000157948900257352
441883	0	0.000159026176697076
442206	0	0.000159228671035718
442410	0	0.000159230971262338
444600	0	0.000159959201509305
445913	0	0.000160855135857947
448953	0	0.000162986364155835
449358	0	0.000163274682757151
451925	0	0.000164683546852599
455419	0	0.000166589620425908
456749	0	0.000167350265209879
457748	0	0.000167902113085709
460302	0	0.000168904383392226
460732	0	0.000169079994295073
460901	0	0.000169181910568305
461484	0	0.000169541523665852
462341	0	0.000170118566270596
463753	0	0.000171033032120144
464093	0	0.000171597574177088
464426	0	0.000172427971806472
465937	0	0.000182042301909135
466033	0	0.000182043596984582
466368	0	0.000186228405139862
467414	0	0.000190532717420164
467533	0	0.000190542207272313
467582	0	0.000190547451779835
467773	0	0.000190567272417411
468597	0	0.000192084948864334
470611	0	0.000194260361635749
471435	0	0.000195056756106429
471640	0	0.000195063600998598
472807	0	0.000196192953486333
473248	0	0.000196614724285937
475154	0	0.000198226447329444
475489	0	0.000199550125686903
475810	0	0.000204712533969525
477065	0	0.000207842501287105
480107	0	0.000213231333457384
480628	0	0.000214430761212524
480753	0	0.000214441817659576
483817	0	0.00202074267397151
485078	0	0.00202407203685073
485586	0	0.00203498915337895
485620	0	0.00203498929150498
486193	0	0.00204409442482601
489484	0	0.00234019102118066
493976	0	0.00285848415005021
495636	0	0.00411443294901763
496555	0	0.00477018570771352
506231	0	0.00824461456803534
510346	0	0.00827326848638061
511080	0	0.00827806840351986
512951	0	0.00828586764135034
513015	0	0.00828614679522887
513175	0	0.00828683562350354
514991	0	0.00829502355362536
516350	0	0.00830108007558099
518059	0	0.00830719127502197
518078	0	0.00830719260231429
526744	0	0.00833261987957326
528568	0	0.00833765357368421
528736	0	0.00833767574113706
529104	0	0.00833856801315726
530459	0	0.00834300975384975
531112	0	0.00834502925450153
532776	0	0.00835028559039219
533866	0	0.00835282216439789
535668	0	0.00835653363317762
535839	0	0.0083567380647649
540016	0	0.00836656711954684
541039	0	0.00836853411486257
541907	0	0.00837019124440332
542159	0	0.00837146670865063
543134	0	0.00838605723832524
544445	0	0.0084179277357445
545201	0	0.00843598353078394
546847	0	0.00847614472388664
549364	0	0.0085438154142894
549390	0	0.00854381676856155
550629	0	0.00855593832792967
551352	0	0.00856301533954362
556106	0	0.00861334492480885
556655	0	0.00861491940360863
559101	0	0.00862786474932843
559576	0	0.00862979631199646
561527	0	0.00863947059427915
563210	0	0.00864698057354408
564145	0	0.00865108321333038
564515	0	0.0086555163121554
566509	0	0.00866978375101343
566673	0	0.00866982275659603
566741	0	0.00866982284628869
567849	0	0.00867644548405481
568603	0	0.00868037876122372
568893	0	0.00868198378609101
570556	0	0.00869123319331652
571136	0	0.00869374805384677
571463	0	0.00869517770497961
572330	0	0.0086992203739093
572480	0	0.00869930027021643
574810	0	0.00870729600744048
576902	0	0.00905548224683998
577820	0	0.0094981560177434
578091	0	0.0098107578013861
580362	0	0.0124516514375178
582037	0	0.0128783091573774
585266	0	0.0137116882089459
586271	0	0.0144084085313922
586348	0	0.0144084170008479
586693	0	0.0145606492095960
591765	0	0.0157677806511113
593841	0	0.0162675534944263
594407	0	0.0162906752775374
594650	0	0.0162948389294306
595872	0	0.0163150063011438
597744	0	0.0163469775450437
597871	0	0.0163469902587255
600359	0	0.0163554285320356
603377	0	0.0163641402823303
603752	0	0.0163650467808390
604158	0	0.0163659836090917
604537	0	0.0163670404554653
605003	0	0.0163683075696704
605217	0	0.0163688782411735
606568	0	0.0163717654592674
607342	0	0.0163736817279066
610088	0	0.0163805522963009
611030	0	0.0163825514070738
611969	0	0.0163846187125202
612156	0	0.0163849075208332
613005	0	0.0163874162803752
614064	0	0.0163900965317602
614353	0	0.0163907960953413
614375	0	0.0163908681333950
617668	0	0.0164014800925277
619293	0	0.0164062576871284
619585	0	0.0164071535814998
619600	0	0.0164071887976634
622885	0	0.0164181091473025
624922	0	0.0164273794066598
625268	0	0.0164292032526726
625549	0	0.0164303818035057
625835	0	0.0164316064121302
626397	0	0.0164363438799858
627382	0	0.0164405770048378
629108	0	0.016449975188038
630033	0	0.0164551890036602
630587	0	0.0164598168837747
641162	0	0.016614430314549
644199	0	0.0166355233549982
647953	0	0.0167627055068151
650071	0	0.0168351641675031
654482	0	0.0168722125074742
656143	0	0.0168842300671167
656343	0	0.0168844070167070
657729	0	0.016897519044286
658461	0	0.0169044533008630
665448	0	0.0169697613466443
668627	0	0.0169960096284041
669506	0	0.0169992171055286
669951	0	0.0170010470180184
672798	0	0.0170121806530444
673556	0	0.0170149455556269
675218	0	0.0170206724830107
680678	0	0.0170400200915246
682543	0	0.0170468150739058
687753	0	0.0170830181095383
689565	0	0.0170983175502217
694022	0	0.0173092418926281
696058	0	0.0211309437138043
697137	0	0.021179612423496
697754	0	0.0212079703541306
701536	0	0.0212525890596910
702398	0	0.0212591924783108
702434	0	0.0212591995098397
704424	0	0.0212733524691456
707481	0	0.0212955814991348
708461	0	0.0213026650532869
709555	0	0.0213152216461159
709765	0	0.0213415526933839
711150	0	0.0240455435451092
711792	0	0.0243717564847428
715196	0	0.0250057055872547
715684	0	0.0250824104108652
717875	0	0.0254146026122426
720082	0	0.0257638033467061
720465	0	0.0257679494483231
722716	0	0.0258334499562295
722957	0	0.0258387196644376
724502	0	0.0258772365389591
724586	0	0.0258792583212016
724957	0	0.0258907270142789
728418	0	0.0261201622649071
728997	0	0.0261422378479645
729037	0	0.0261437200149267
729337	0	0.0261555767422911
730114	0	0.0261840588310264
730298	0	0.0261898834366783
730701	0	0.0262036796466806
731155	0	0.0262188355547215
732369	0	0.02626120010286
732846	0	0.0262775051186271
733136	0	0.0262878247963827
733163	0	0.0262878248025076
733257	0	0.0262884292405248
735156	0	0.0263007547642829
741043	0	0.0263444884051094
742311	0	0.0263495413146708
743995	0	0.0263588720092444
744573	0	0.0263614574423218
744998	0	0.0263636601817778
746039	0	0.0263697496106653
749311	0	0.0263935787045821
753246	0	0.0264243079220144
753586	0	0.0264355217521334
755193	0	0.0264953391341122
758665	0	0.0266253876765750
764818	0	0.0267710205680128
765329	0	0.0267770275116991
767471	0	0.0267957109912759
767710	0	0.0267987076268143
767905	0	0.0268007859276608
770769	0	0.0268406168706716
771389	0	0.0268479326711343
771711	0	0.0268529716556565
775505	0	0.0269119859610153
776120	0	0.0269194530220353
776878	0	0.0269291751694257
778678	0	0.0269657837103661
779944	0	0.0269937792415037
780441	0	0.0270061476590794
781077	0	0.0287092371061386
784680	0	0.0320113542609526
787110	0	0.0342939803327624
787587	0	0.0343028613762913
787703	0	0.0343040330209013
788169	0	0.0343095266052737
788506	0	0.0343129370372546
788882	0	0.0343169898064804
790296	0	0.0343288320457256
791318	0	0.0343394041238633
792837	0	0.0343496482306001
792983	0	0.0343497016828532
793060	0	0.034349733259548
793559	0	0.0343549176501242
794952	0	0.0343685290214949
795414	0	0.0343729949384354
796416	0	0.0343841366823467
796484	0	0.0343843824163428
797780	0	0.0343953018170908
798331	0	0.0344023842558331
798808	0	0.0344042963406436
799618	0	0.034407428214744
800299	0	0.0344098698919027
802938	0	0.0344357570856956
803882	0	0.0344410689548319
805770	0	0.0344506527761509
811952	0	0.0344812533835604
812136	0	0.0344820161325742
812922	0	0.0345002683585989
821327	0	0.0349927619318218
827388	0	0.0418070097222525
828102	0	0.0426377719113170
828201	0	0.0427107977172596
828403	0	0.0430960055058025
828649	0	0.0434342574227103
829223	0	0.0441956500185085
830293	0	0.0445864030821667
830957	0	0.0445993270460615
831356	0	0.0446074877051415
